"","f","e","d","tau_q","tau_s","v_s","y"
"1",1.23262015497312,0.991959332092665,483.127422549296,4.99014602717943,928.183236159384,0.841890661232173,1.29518911361448
"2",0.975761432433501,1.0030982093187,308.897229330614,4.94281116640195,779.023053869605,0.888871491560712,1.05217760733709
"3",1.01421585469507,1.00950917077251,206.620649271645,7.48451439966448,776.434263959527,0.938167200633325,1.02633000245707
"4",0.998432256514207,1.0076254742546,309.822823398281,8.99470724025741,922.540046088398,0.93035049806349,1.12791065323228
"5",1.2802845237311,1.00399002946913,295.059696235694,7.59421023190953,402.964159473777,0.747434943751432,1.09031490914057
"6",1.00425215880387,0.996852273386903,438.189045502804,9.23206953611225,302.702170610428,0.764649517042562,1.03988383689195
"7",1.39840029948391,1.00661771847866,227.129727730062,3.39925457397476,948.597491905093,0.93482898559887,1.21213585583502
"8",0.627852681325749,0.997372496714816,448.600085184444,3.99995317612775,717.19392426312,0.79418146146927,0.769532552280447
"9",1.14467208180577,1.00830668948125,281.030459958129,6.8722540254239,693.014916032553,0.967965185618959,1.16811741663923
"10",1.06953105446883,1.00125369720627,462.140284862835,5.73502069176175,777.92892921716,0.90639040672686,1.22739491450823
"11",0.935316557064652,0.994490466499701,282.968278438784,7.89587935921736,252.1594023332,0.918895806581713,0.924605297019519
"12",1.45232647936791,0.9994123159023,455.611710657831,3.76423725043423,629.652876965702,0.97072083435487,1.40043994384383
"13",1.15435752901249,0.991825449946336,274.271695152856,4.5164935356006,772.896531410515,0.876611781562678,1.09279460445618
"14",0.523835654603317,1.00397372200619,373.722487909254,4.12166390474886,413.733656331897,0.762697847187519,0.606271272720104
"15",0.968122875085101,0.99290065899957,420.835849072319,5.3226065391209,613.01584020257,0.910503710317425,1.11430717955666
"16",1.3573431558907,1.0019625614956,513.48154922016,9.25504324003123,494.225312396884,0.785846385615878,1.33670127697309
"17",0.865060277050361,0.995282387146726,367.396071820986,7.54423560621217,581.525362469256,0.727423298289068,0.88734766117779
"18",0.86557495011948,0.995518300198019,339.09942827886,6.9610737869516,862.52861507237,0.739837272744626,0.90799898117012
"19",1.25870761903934,0.998645177199505,341.174409585074,7.91620244691148,688.802972249687,0.719348307931796,1.14596347417397
"20",0.607579351169989,0.996309339655563,536.170776514336,7.35505098081194,432.368258573115,0.987925029103644,0.915100766908645
"21",0.846164503134787,0.999062526877969,291.464838909451,8.73428232269362,756.728108413517,0.852597003546543,0.938708485755367
"22",1.31465531513095,0.991004373431206,216.976825078018,5.06327415304258,426.599998399615,0.826966770226136,1.00729482501199
"23",0.539625028148293,0.99060791621916,226.974842709024,8.68948033382185,677.787650004029,0.867123690340668,0.75319768870058
"24",1.21531692123972,0.998375415503979,536.008402006701,6.63766121468507,789.92838319391,0.871508146612905,1.32387022458423
"25",0.836890769656748,1.00224780787248,265.343175001908,6.35898321075365,483.142045326531,0.704310663603246,0.747011331177268
"26",1.41840227670036,0.99801636878401,467.164775542915,4.54030327079818,698.206281103194,0.969532789336517,1.39838304420321
"27",1.27783731860109,1.00878875063267,375.685677304864,9.56649476010352,755.374383553863,0.938555821147747,1.30293938313043
"28",0.699156004702672,1.002446120237,269.845648889896,5.50591171137057,831.393717601895,0.994416618649848,0.989225929630198
"29",1.35682481620461,0.995721254446544,203.632539289538,4.15148810530081,849.136656336486,0.969974966300651,1.17475134749993
