"f","e","d","tau_q","tau_s","v_s","y"
1.23262015497312,0.991959332092665,483.127422549296,4.99014602717943,928.183236159384,0.841890661232173,1.13435518246492
0.975761432433501,1.0030982093187,308.897229330614,4.94281116640195,779.023053869605,0.888871491560712,0.996825422774348
1.01421585469507,1.00950917077251,206.620649271645,7.48451439966448,776.434263959527,0.938167200633325,0.984375522490952
0.998432256514207,1.0076254742546,309.822823398281,8.99470724025741,922.540046088398,0.93035049806349,1.04128060180322
1.2802845237311,1.00399002946913,295.059696235694,7.59421023190953,402.964159473777,0.747434943751432,1.05583702991071
1.00425215880387,0.996852273386903,438.189045502804,9.23206953611225,302.702170610428,0.764649517042562,1.01110936858661
1.39840029948391,1.00661771847866,227.129727730062,3.39925457397476,948.597491905093,0.93482898559887,1.09622747918372
0.627852681325749,0.997372496714816,448.600085184444,3.99995317612775,717.19392426312,0.79418146146927,0.774128132476201
1.14467208180577,1.00830668948125,281.030459958129,6.8722540254239,693.014916032553,0.967965185618959,1.07431743378706
1.06953105446883,1.00125369720627,462.140284862835,5.73502069176175,777.92892921716,0.90639040672686,1.09589239767179
0.935316557064652,0.994490466499701,282.968278438784,7.89587935921736,252.1594023332,0.918895806581713,0.934010841164488
1.45232647936791,0.9994123159023,455.611710657831,3.76423725043423,629.652876965702,0.97072083435487,1.17035485236327
1.15435752901249,0.991825449946336,274.271695152856,4.5164935356006,772.896531410515,0.876611781562678,1.02935146313454
0.523835654603317,1.00397372200619,373.722487909254,4.12166390474886,413.733656331897,0.762697847187519,0.697263796110399
0.968122875085101,0.99290065899957,420.835849072319,5.3226065391209,613.01584020257,0.910503710317425,1.03559825772041
1.3573431558907,1.0019625614956,513.48154922016,9.25504324003123,494.225312396884,0.785846385615878,1.15842851553212
0.865060277050361,0.995282387146726,367.396071820986,7.54423560621217,581.525362469256,0.727423298289068,0.881656806983571
0.86557495011948,0.995518300198019,339.09942827886,6.9610737869516,862.52861507237,0.739837272744626,0.886742292389167
1.25870761903934,0.998645177199505,341.174409585074,7.91620244691148,688.802972249687,0.719348307931796,1.07776409865287
0.607579351169989,0.996309339655563,536.170776514336,7.35505098081194,432.368258573115,0.987925029103644,0.91302917470954
0.846164503134787,0.999062526877969,291.464838909451,8.73428232269362,756.728108413517,0.852597003546543,0.916220360252681
1.31465531513095,0.991004373431206,216.976825078018,5.06327415304258,426.599998399615,0.826966770226136,0.997046393975292
0.539625028148293,0.99060791621916,226.974842709024,8.68948033382185,677.787650004029,0.867123690340668,0.83026112697565
1.21531692123972,0.998375415503979,536.008402006701,6.63766121468507,789.92838319391,0.871508146612905,1.14409331402228
0.836890769656748,1.00224780787248,265.343175001908,6.35898321075365,483.142045326531,0.704310663603246,0.774670607660515
1.41840227670036,0.99801636878401,467.164775542915,4.54030327079818,698.206281103194,0.969532789336517,1.16844969144442
1.27783731860109,1.00878875063267,375.685677304864,9.56649476010352,755.374383553863,0.938555821147747,1.14073687772883
0.699156004702672,1.002446120237,269.845648889896,5.50591171137057,831.393717601895,0.994416618649848,0.959039348431369
1.35682481620461,0.995721254446544,203.632539289538,4.15148810530081,849.136656336486,0.969974966300651,1.07649311289542
0.759612958878279,0.992744015157223,478.6455676076,8.43049236992374,384.886606782675,0.702512672240846,0.81907992503592
0.923206828068942,0.994203616399318,353.930456365924,7.87830136483535,592.872026003897,0.942308743763715,1.00960273172462
0.643589275423437,1.00965680743568,373.614719114266,9.49135020491667,228.782974742353,0.843609094433486,0.771774908423763
0.979205775074661,0.99977888376452,485.928511724342,4.72682146751322,679.197366721928,0.936659622797743,1.07185221474904
1.04558495781384,1.00884225218091,433.723570848815,7.53188190562651,545.117124915123,0.890568816056475,1.07382452099908
1.16190609754995,1.00464521537069,463.643393514212,5.5490816317033,660.23182310164,0.85124480209779,1.11593180316536
0.614041356369853,1.00915679657832,361.397131998092,3.65759625448845,923.478040471673,0.913871068251319,0.879547023007593
0.594643040560186,0.993295219717547,358.559748483822,3.15084317885339,445.968135632575,0.900421561975963,0.809830385410961
0.676701231161132,0.993328761090524,315.851670887787,8.88336226879619,222.315660119057,0.81581580566708,0.745330322633469
1.4924301286228,1.00462003635708,211.897233466152,6.95363412541337,482.95540381223,0.908182814344764,1.08474899689494
1.40531250182539,0.992405256172642,439.597581478301,6.22354151983745,361.099769920111,0.954621182917617,1.1630448434638
0.903394441353157,0.994799254764803,391.75856577931,3.02291839942336,651.469350606203,0.731888693361543,0.899561084462636
1.43046656460501,1.00476609353442,317.500721360557,5.77625856152736,967.913006618619,0.963985650497489,1.15463147951747
1.26846023579128,1.00024242761545,540.898410009686,5.1995478447061,874.936282634735,0.80815959055908,1.1486380262211
1.31468447810039,0.995568115408532,436.275276320521,7.76100285374559,204.862350597978,0.910279024881311,1.14964647540799
1.49783307989128,1.0047804913111,543.682155024726,3.5107755670324,210.80784201622,0.874917614809237,1.18282409371624
1.31324570416473,0.996262465463951,425.874195620418,6.2549412783701,961.301976069808,0.764231264824048,1.13449097808315
1.24905702937394,0.990863393857144,305.730072490405,6.45502791064791,284.45536121726,0.953135400894098,1.08594688154214
0.631075215991586,1.00033588388469,375.566736946348,9.46457171696238,631.460842676461,0.725376573600806,0.748276805781117
0.953886009287089,0.997754558846354,327.280754968524,9.55646216147579,244.086363725364,0.784339808160439,0.921067019662372
1.04079125658609,1.00112143802457,459.609657700639,9.40248321299441,785.255590453744,0.723179775057361,1.04672716529395
0.596568995621055,0.990623228484765,231.59120013006,7.88899271818809,949.36082046479,0.953617562609725,0.915533236260663
1.23600251669995,1.00151656900998,212.610857607797,4.53197737154551,707.367813773453,0.707046122010797,0.931469125217325
0.679361725924537,1.00581992954481,434.125109144952,5.58033893629909,497.715467400849,0.881197895947844,0.856593817790744
0.631597951054573,1.00178350243717,287.803699797951,7.22055443725549,346.207617036998,0.926178654981777,0.830295146263607
1.02022410836071,1.00140527659561,233.74302352313,8.09886290528812,968.063592538238,0.776394835859537,0.926812953362097
0.858448968268931,1.0092492780881,266.996336763259,8.00462033529766,257.541754283011,0.712730511371046,0.783544938651315
0.851923391222954,1.00394269316923,270.765083725564,5.03696862910874,327.220197021961,0.878963604802266,0.869731008575676
1.09013880975544,0.998137390767224,373.465479526203,7.42666369047947,500.688094459474,0.800882305088453,1.03782889782559
1.26504487986676,0.990213437210768,505.084376630839,4.18066695472226,730.6342035532,0.925561772892252,1.14898302435013
1.10077834385447,0.990345242978074,243.816200701986,6.00472610397264,642.707313038409,0.91670110526029,1.00565358823189
0.652502930955961,1.00284863305278,484.478967904579,5.01819242932834,225.290475785732,0.981570064439438,0.871143015489992
1.24204021319747,1.00950064805336,308.67456831038,3.41497239749879,742.109098099172,0.892151492461562,1.09017837988113
1.46561063965783,1.00608018168248,492.722350708209,6.47601009369828,867.611478827894,0.723844622867182,1.1665861705412
0.717411768389866,1.00605407087598,297.965183667839,4.16089927847497,674.026997946203,0.926715526217595,0.892970653191172
0.601967972004786,1.00041304789484,521.455763187259,7.88951244484633,809.446342661977,0.725819364190102,0.763141637933496
1.26780791883357,1.00179339843802,341.880651807878,4.35251902765594,728.050295822322,0.83979712605942,1.1004053601962
1.22200756822713,1.00920898459386,332.788855861872,3.95750098535791,864.962901547551,0.799509961088188,1.07682974152054
0.832755285548046,0.99465034511406,458.768814883661,6.93677750322968,263.953948020935,0.936370709072799,0.959240688001807
0.76295774942264,1.00504992009141,258.094587456435,6.17593394871801,573.573571629822,0.757595738652162,0.768046510923196
0.685802643885836,0.990809992547147,248.306315462105,5.6307889316231,670.781978406012,0.877660342212766,0.829225881450748
0.602789584780112,1.00956801845226,422.078289021738,9.07448625285178,883.45239572227,0.860203731828369,0.859783426460642
1.49572537234053,1.0028609766718,355.997281509917,9.0850313922856,726.725357957184,0.878359655290842,1.15909466416541
1.11169863352552,1.00499148861505,396.178971172776,6.14070577220991,660.41740514338,0.858396975020878,1.07799819061814
0.93026438052766,0.997077025943436,536.20538538089,4.70595616986975,600.108554400504,0.99808348712977,1.07812590387091
0.569201929029077,1.00052843812387,205.156819638796,7.72303213458508,341.08209554106,0.905726934666745,0.807788198603611
0.995865207631141,1.00089687901083,516.513610980473,7.36914131068625,593.235871940851,0.890765717788599,1.07281974510755
1.31908395932987,0.998922800733708,387.049060955178,9.7616319374647,654.520618729293,0.89022012623027,1.14029300347002
1.10552702588029,0.991749906972982,257.300454878714,4.66104554734193,540.36008566618,0.708279854338616,0.912090706326661
1.33434255234897,1.00327547252178,373.72844015481,4.66910385061055,847.906032949686,0.821097409236245,1.13164945272011
1.08960936660878,1.00750312555581,377.272221213207,4.60869174613617,559.964747726917,0.723200693563558,1.01814786892851
1.39851351012476,1.002683122335,549.079710489605,4.42241016426124,739.647421427071,0.937395511986688,1.17168449572862
0.718289870070294,0.990867790384218,334.371476317756,6.49459886807017,442.526319250464,0.948481579171494,0.895522386158563
1.42816617363133,1.00140122113749,407.439744798467,9.17245988873765,243.278324604034,0.852234573545866,1.15945211071701
0.585677744122222,1.00517888903152,284.825214522425,9.4891177485697,859.262325242162,0.793186260364018,0.787132241576161
0.770572375040501,0.9929820725834,384.43950106157,7.10143509414047,328.78772970289,0.852855113148689,0.861524881164698
0.848869357723743,0.999443251043558,503.123823704664,8.58423705375753,347.588158771396,0.717424343060702,0.91419289234345
0.859216732438654,1.00319096921943,376.095258735586,9.02114522410557,328.62781714648,0.765304940380156,0.889700777946342
0.693023968255147,1.00099684695248,508.276375429705,8.51219823071733,819.977683201432,0.749140508566052,0.834282623543679
0.563113412121311,1.00011906880885,464.952646975871,7.78074389393441,284.985410608351,0.936192122078501,0.840747949148233
1.01839028904215,0.993146107788198,296.808533405419,9.75245559937321,936.459699273109,0.88647440506611,1.01868072733991
1.37144824746065,0.997425050586462,201.788983901497,3.89861399773508,736.088755168021,0.964664290030487,1.07084673027811
1.44662715890445,0.998896275651641,446.941317024175,6.06810634024441,585.953778214753,0.811987799080089,1.15924084549931
0.829700926318765,0.998014271734282,377.091557416134,5.8187771232333,374.194718711078,0.784415378700942,0.865215089687398
1.40646610152908,1.00594661849551,423.248208989389,9.79171996749938,230.224699340761,0.705823044548742,1.15311541231571
1.05156044405885,0.995940398476087,521.419213700574,9.74000583589077,770.836383849382,0.859388163499534,1.09398443802861
1.1642336032819,0.995634427219629,488.844811997842,3.95308211492375,949.862729758024,0.844349620351568,1.11912104533873
1.30818641628139,0.996947334776632,453.7329984596,3.59015138633549,224.307052604854,0.85190943966154,1.14388346698281
1.29230837197974,1.00752550293226,364.992431737483,6.76084629469551,914.935654960573,0.845540933753364,1.12776744155758
1.19340132153593,1.00511279066093,334.067106421571,7.33225664449856,933.608091436327,0.862048974214122,1.08928617791889
0.77019961248152,0.991661568749696,274.369295779616,5.46342359459959,544.747287966311,0.945858867559582,0.90879864980489
1.14464110764675,1.0094882424036,356.709465547465,4.24764382163994,535.73006670922,0.90428246955853,1.08143893806349
1.46300443029031,1.0090626521036,453.376812196802,5.20692950440571,904.832183010876,0.893189530749805,1.17106592908526
0.609721737913787,1.00231302406639,520.355108869262,6.31821654806845,834.759921580553,0.911537248990498,0.895925660340064
1.30870517645963,0.992918144762516,225.161657773424,7.57964570261538,200.185859203339,0.79742180975154,0.987068131469768
0.935575076378882,1.0037105250312,390.504539397079,5.88477735966444,453.950056061149,0.902454304671846,1.00340507461451
1.30422430741601,1.00635601355229,451.955115469173,9.64798970660195,558.44654943794,0.918371442891657,1.15456424871046
1.36171823157929,1.00963220982347,404.718893347308,3.33286219439469,572.557524777949,0.910553468507715,1.15336233284615
0.933777566300705,1.00277588053141,327.238443598617,5.96734505821951,840.668636746705,0.866893960046582,0.982310632718861
1.14027777290903,0.997925158045255,386.281557672191,5.30344872479327,685.224111750722,0.855121252732351,1.07921784067204
1.42992220097221,0.997225008453242,204.363321547862,5.85893100500107,458.506616018713,0.953410313557833,1.0699428682918
1.35705723962747,1.00467611059081,513.187123800162,5.62185078277253,550.147605873644,0.879355402826332,1.16250741756341
0.636325788451359,0.994293555533513,548.735603597015,5.37157498579472,228.540621511638,0.978927803924307,0.869906272211101
1.23512207367457,1.00436892559286,439.001737104263,5.26687021926045,390.529908053577,0.89360826164484,1.13429825341672
1.30735525139607,0.999339222940616,207.221742137335,5.87689137179404,411.517444998026,0.886174972681329,1.01347707559567
0.702823341591284,0.991761824511923,252.588661795016,9.83494477509521,622.48920314014,0.964130230084993,0.911678328965307
0.620165309403092,0.991494530960917,547.397394280415,7.03962069726549,430.021484196186,0.783650158299133,0.774084409004595
0.744347650557756,1.0068630700605,472.681119956542,9.47401354042813,591.232466697693,0.969461593171582,0.970147883525491
1.21574069978669,0.992778263064101,355.391108430922,8.55457007163204,304.999995045364,0.758589147496968,1.06718196639052
0.982137436047196,1.00723008553963,238.123869406991,7.51892001531087,806.880694255233,0.811269215028733,0.924691286995751
0.666191659169272,0.994621696793474,209.948300465476,9.76339763286524,481.63019567728,0.909934857161716,0.835799509524263
1.22393415146507,0.99616035007406,520.886849216186,4.9635184535291,900.659766793251,0.760780396591872,1.13147168138446
1.16551751317456,0.995689352313057,305.664299696218,4.82771494053304,310.21126806736,0.940088293375447,1.05717534002451
1.23862132127397,0.993053749334067,491.665734711569,8.41862967377529,874.881650321186,0.962394793774001,1.15183254754205
1.05335693666711,1.00183558812365,382.04488819465,8.98898748285137,928.808253444731,0.745732506993227,1.02904487246826
1.18418073584326,0.998800536291674,445.482385635842,9.12996135582216,836.446590907872,0.833613542746752,1.11820323990909
1.21726315049455,1.00402126975823,443.403893546201,7.0982855965849,926.451028138399,0.754049401171505,1.11909481971374
1.41513352631591,1.00031337893568,436.728575080633,4.15575933246873,910.951568931341,0.819258125685155,1.15593340939982
1.39921814831905,1.00240573643241,488.876479456667,4.6586902437266,991.791608557105,0.869265089253895,1.16523329189867
0.625549491494894,1.00956611284986,485.06128701847,8.39007500908338,478.570583090186,0.891299584321678,0.855850685648713
1.22222850006074,0.995829310482368,350.789807725232,4.23994085867889,231.463618576527,0.929185900860466,1.09467676244414
0.507128963479772,0.998807568950579,467.35890788259,9.07446765340865,364.893912896514,0.895550463581458,0.84304398897932
1.16914865141734,0.992581805787049,292.960186547134,5.68106678430922,988.507377356291,0.874317210563458,1.05635455210238
0.683378895046189,0.992419426334091,376.513472967781,4.39987913914956,780.47506082803,0.796182908443734,0.796391070781982
0.935660822549835,0.994428149918094,265.030424925499,9.49815403507091,501.692266762257,0.831125354394317,0.912267231986325
0.84552458114922,1.00949148273095,462.431716476567,9.02308166539297,466.709428839386,0.823523691715673,0.952602191658499
1.10804633260705,0.997255070414394,414.67928646598,3.28894870704971,213.133572787046,0.967845612950623,1.08832448605803
1.45699801575392,0.997014715536498,354.525997268502,3.7946299824398,997.35205899924,0.864698207844049,1.15010871147239
0.634129273472354,0.991532699754462,205.040017922875,7.28454025392421,920.117984339595,0.973224835027941,0.928969246312949
0.840626722900197,0.990521209402941,330.199839372654,3.46362855704501,307.484221830964,0.755747251911089,0.801251084990264
1.22052092524245,0.995466067031957,362.177733611315,4.31120512215421,724.997268803418,0.906101354700513,1.10617661596223
0.963435015175492,1.00297059291042,266.546483593993,5.57430940819904,353.607908077538,0.75684622831177,0.866489526084999
1.41780324350111,1.00843053796794,425.306989613455,3.38565575378016,386.65053602308,0.961218090937473,1.16757267643214
0.72768184565939,0.997198988278396,423.313626402523,7.71111585991457,951.458351127803,0.972503234189935,0.984653830764794
1.46026377286762,1.00857382277958,382.09479523357,8.45893584215082,577.306955307722,0.769934380613267,1.15394329080468
0.70562517317012,0.991914723096415,365.240612556227,3.34966198657639,294.246262311935,0.787629779335111,0.73143102278835
1.17965670931153,0.991299037924036,237.636904139072,5.58461522241123,586.657662130892,0.947377614630386,1.03571440206296
0.510251335101202,0.990700980750844,482.301321893465,9.9203312068712,613.22073135525,0.777502090507187,0.787063799806664
0.836222670273855,1.00463208440226,446.243977174163,4.5093195240479,288.984310999513,0.736201689578593,0.864921891869008
0.796209254767746,0.993735453309491,372.05223175697,4.07430737884715,993.729070015252,0.904277166677639,0.954128692034261
